# Descriptor 1, Descriptor 2, log10(TOF)
-8.5930e+01,5.9933e+00,-1.3631e+02
-8.5930e+01,5.9966e+00,-1.3660e+02
-8.5930e+01,6.0000e+00,-1.3688e+02
-8.4925e+01,5.3333e+00,-7.9598e+01
-8.4925e+01,5.3367e+00,-7.9880e+01
-8.4925e+01,5.3400e+00,-8.0162e+01
-8.4925e+01,5.3434e+00,-8.0444e+01
-8.4925e+01,5.3467e+00,-8.0726e+01
-8.4925e+01,5.3501e+00,-8.1008e+01
-8.4925e+01,5.3534e+00,-8.1290e+01
-8.4925e+01,5.3568e+00,-8.1571e+01
-8.4925e+01,5.3601e+00,-8.1853e+01
-8.4925e+01,5.3635e+00,-8.2135e+01
-8.4925e+01,5.3668e+00,-8.2417e+01
-8.4925e+01,5.3702e+00,-8.2699e+01
-8.4925e+01,5.3735e+00,-8.2981e+01
-8.4925e+01,5.3769e+00,-8.3263e+01
-8.4925e+01,5.3802e+00,-8.3545e+01
-8.4925e+01,5.3836e+00,-8.3827e+01
-8.4925e+01,5.3869e+00,-8.4109e+01
-8.4925e+01,5.3903e+00,-8.4391e+01
-8.4925e+01,5.3936e+00,-8.4673e+01
-8.4925e+01,5.3970e+00,-8.4955e+01
-8.4925e+01,5.4003e+00,-8.5237e+01
-8.4925e+01,5.4037e+00,-8.5519e+01
-8.4925e+01,5.4070e+00,-8.5801e+01
-8.4925e+01,5.4104e+00,-8.6083e+01
-8.4925e+01,5.4137e+00,-8.6365e+01
-8.4925e+01,5.4171e+00,-8.6647e+01
-8.4925e+01,5.4204e+00,-8.6929e+01
-8.4925e+01,5.4238e+00,-8.7211e+01
-8.4925e+01,5.4271e+00,-8.7493e+01
-8.4925e+01,5.4305e+00,-8.7775e+01
-8.4925e+01,5.4338e+00,-8.8057e+01
-8.4925e+01,5.4372e+00,-8.8339e+01
-8.4925e+01,5.4405e+00,-8.8621e+01
-8.4925e+01,5.4439e+00,-8.8903e+01
-8.4925e+01,5.4472e+00,-8.9185e+01
-8.4925e+01,5.4506e+00,-8.9467e+01
-8.4925e+01,5.4539e+00,-8.9749e+01
-8.4925e+01,5.4573e+00,-9.0031e+01
-8.4925e+01,5.4606e+00,-9.0313e+01
-8.4925e+01,5.4640e+00,-9.0595e+01
-8.4925e+01,5.4673e+00,-9.0877e+01
-8.4925e+01,5.4707e+00,-9.1159e+01
-8.4925e+01,5.4740e+00,-9.1441e+01
-8.4925e+01,5.4774e+00,-9.1723e+01
-8.4925e+01,5.4807e+00,-9.2005e+01
-8.4925e+01,5.4841e+00,-9.2287e+01
-8.4925e+01,5.4874e+00,-9.2569e+01
-8.4925e+01,5.4908e+00,-9.2851e+01
-8.4925e+01,5.4941e+00,-9.3133e+01
-8.4925e+01,5.4975e+00,-9.3415e+01
-8.4925e+01,5.5008e+00,-9.3697e+01
-8.4925e+01,5.5042e+00,-9.3978e+01
-8.4925e+01,5.5075e+00,-9.4260e+01
-8.4925e+01,5.5109e+00,-9.4542e+01
-8.4925e+01,5.5142e+00,-9.4824e+01
-8.4925e+01,5.5176e+00,-9.5106e+01
-8.4925e+01,5.5209e+00,-9.5388e+01
-8.4925e+01,5.5243e+00,-9.5670e+01
-8.4925e+01,5.5276e+00,-9.5952e+01
-8.4925e+01,5.5310e+00,-9.6234e+01
-8.4925e+01,5.5343e+00,-9.6516e+01
-8.4925e+01,5.5377e+00,-9.6798e+01
-8.4925e+01,5.5410e+00,-9.7080e+01
-8.4925e+01,5.5444e+00,-9.7362e+01
-8.4925e+01,5.5477e+00,-9.7644e+01
-8.4925e+01,5.5511e+00,-9.7926e+01
-8.4925e+01,5.5544e+00,-9.8208e+01
-8.4925e+01,5.5578e+00,-9.8490e+01
-8.4925e+01,5.5611e+00,-9.8772e+01
-8.4925e+01,5.5645e+00,-9.9054e+01
-8.4925e+01,5.5678e+00,-9.9336e+01
-8.4925e+01,5.5712e+00,-9.9618e+01
-8.4925e+01,5.5745e+00,-9.9900e+01
-8.4925e+01,5.5779e+00,-1.0018e+02
-8.4925e+01,5.5812e+00,-1.0046e+02
-8.4925e+01,5.5846e+00,-1.0075e+02
-8.4925e+01,5.5879e+00,-1.0103e+02
-8.4925e+01,5.5913e+00,-1.0131e+02
-8.4925e+01,5.5946e+00,-1.0159e+02
-8.4925e+01,5.5980e+00,-1.0187e+02
-8.4925e+01,5.6013e+00,-1.0216e+02
-8.4925e+01,5.6047e+00,-1.0244e+02
-8.4925e+01,5.6080e+00,-1.0272e+02
-8.4925e+01,5.6114e+00,-1.0300e+02
-8.4925e+01,5.6147e+00,-1.0328e+02
-8.4925e+01,5.6181e+00,-1.0357e+02
-8.4925e+01,5.6214e+00,-1.0385e+02
-8.4925e+01,5.6248e+00,-1.0413e+02
-8.4925e+01,5.6281e+00,-1.0441e+02
-8.4925e+01,5.6315e+00,-1.0469e+02
-8.4925e+01,5.6348e+00,-1.0498e+02
-8.4925e+01,5.6382e+00,-1.0526e+02
-8.4925e+01,5.6415e+00,-1.0554e+02
-8.4925e+01,5.6449e+00,-1.0582e+02
-8.4925e+01,5.6482e+00,-1.0610e+02
-8.4925e+01,5.6516e+00,-1.0639e+02
-8.4925e+01,5.6549e+00,-1.0667e+02
-8.4925e+01,5.6583e+00,-1.0695e+02
-8.4925e+01,5.6616e+00,-1.0723e+02
-8.4925e+01,5.6650e+00,-1.0751e+02
-8.4925e+01,5.6683e+00,-1.0780e+02
-8.4925e+01,5.6717e+00,-1.0808e+02
-8.4925e+01,5.6750e+00,-1.0836e+02
-8.4925e+01,5.6784e+00,-1.0864e+02
-8.4925e+01,5.6817e+00,-1.0892e+02
-8.4925e+01,5.6851e+00,-1.0921e+02
-8.4925e+01,5.6884e+00,-1.0949e+02
-8.4925e+01,5.6918e+00,-1.0977e+02
-8.4925e+01,5.6951e+00,-1.1005e+02
-8.4925e+01,5.6985e+00,-1.1033e+02
-8.4925e+01,5.7018e+00,-1.1062e+02
-8.4925e+01,5.7052e+00,-1.1090e+02
-8.4925e+01,5.7085e+00,-1.1118e+02
-8.4925e+01,5.7119e+00,-1.1146e+02
-8.4925e+01,5.7152e+00,-1.1174e+02
-8.4925e+01,5.7186e+00,-1.1203e+02
-8.4925e+01,5.7219e+00,-1.1231e+02
-8.4925e+01,5.7253e+00,-1.1259e+02
-8.4925e+01,5.7286e+00,-1.1287e+02
-8.4925e+01,5.7320e+00,-1.1315e+02
-8.4925e+01,5.7353e+00,-1.1343e+02
-8.4925e+01,5.7387e+00,-1.1372e+02
-8.4925e+01,5.7420e+00,-1.1400e+02
-8.4925e+01,5.7454e+00,-1.1428e+02
-8.4925e+01,5.7487e+00,-1.1456e+02
-8.4925e+01,5.7521e+00,-1.1484e+02
-8.4925e+01,5.7554e+00,-1.1513e+02
-8.4925e+01,5.7588e+00,-1.1541e+02
-8.4925e+01,5.7621e+00,-1.1569e+02
-8.4925e+01,5.7655e+00,-1.1597e+02
-8.4925e+01,5.7688e+00,-1.1625e+02
-8.4925e+01,5.7722e+00,-1.1654e+02
-8.4925e+01,5.7755e+00,-1.1682e+02
-8.4925e+01,5.7789e+00,-1.1710e+02
-8.4925e+01,5.7822e+00,-1.1738e+02
-8.4925e+01,5.7856e+00,-1.1766e+02
-8.4925e+01,5.7889e+00,-1.1795e+02
-8.4925e+01,5.7923e+00,-1.1823e+02
-8.4925e+01,5.7956e+00,-1.1851e+02
-8.4925e+01,5.7990e+00,-1.1879e+02
-8.4925e+01,5.8023e+00,-1.1907e+02
-8.4925e+01,5.8057e+00,-1.1936e+02
-8.4925e+01,5.8090e+00,-1.1964e+02
-8.4925e+01,5.8124e+00,-1.1992e+02
-8.4925e+01,5.8157e+00,-1.2020e+02
-8.4925e+01,5.8191e+00,-1.2048e+02
-8.4925e+01,5.8224e+00,-1.2077e+02
-8.4925e+01,5.8258e+00,-1.2105e+02
-8.4925e+01,5.8291e+00,-1.2133e+02
-8.4925e+01,5.8325e+00,-1.2161e+02
-8.4925e+01,5.8358e+00,-1.2189e+02
-8.4925e+01,5.8392e+00,-1.2218e+02
-8.4925e+01,5.8425e+00,-1.2246e+02
-8.4925e+01,5.8459e+00,-1.2274e+02
-8.4925e+01,5.8492e+00,-1.2302e+02
-8.4925e+01,5.8526e+00,-1.2330e+02
-8.4925e+01,5.8559e+00,-1.2359e+02
-8.4925e+01,5.8593e+00,-1.2387e+02
-8.4925e+01,5.8626e+00,-1.2415e+02
-8.4925e+01,5.8660e+00,-1.2443e+02
-8.4925e+01,5.8693e+00,-1.2471e+02
-8.4925e+01,5.8727e+00,-1.2500e+02
-8.4925e+01,5.8760e+00,-1.2528e+02
-8.4925e+01,5.8794e+00,-1.2556e+02
-8.4925e+01,5.8827e+00,-1.2584e+02
-8.4925e+01,5.8861e+00,-1.2612e+02
-8.4925e+01,5.8894e+00,-1.2641e+02
-8.4925e+01,5.8928e+00,-1.2669e+02
-8.4925e+01,5.8961e+00,-1.2697e+02
-8.4925e+01,5.8995e+00,-1.2725e+02
-8.4925e+01,5.9028e+00,-1.2753e+02
-8.4925e+01,5.9062e+00,-1.2782e+02
-8.4925e+01,5.9095e+00,-1.2810e+02
-8.4925e+01,5.9129e+00,-1.2838e+02
-8.4925e+01,5.9162e+00,-1.2866e+02
-8.4925e+01,5.9196e+00,-1.2894e+02
-8.4925e+01,5.9229e+00,-1.2923e+02
-8.4925e+01,5.9263e+00,-1.2951e+02
-8.4925e+01,5.9296e+00,-1.2979e+02
-8.4925e+01,5.9330e+00,-1.3007e+02
-8.4925e+01,5.9363e+00,-1.3035e+02
-8.4925e+01,5.9397e+00,-1.3064e+02
-8.4925e+01,5.9430e+00,-1.3092e+02
-8.4925e+01,5.9464e+00,-1.3120e+02
-8.4925e+01,5.9497e+00,-1.3148e+02
-8.4925e+01,5.9531e+00,-1.3176e+02
-8.4925e+01,5.9564e+00,-1.3205e+02
-8.4925e+01,5.9598e+00,-1.3233e+02
-8.4925e+01,5.9631e+00,-1.3261e+02
-8.4925e+01,5.9665e+00,-1.3289e+02
-8.4925e+01,5.9698e+00,-1.3317e+02
-8.4925e+01,5.9732e+00,-1.3346e+02
-8.4925e+01,5.9765e+00,-1.3374e+02
-8.4925e+01,5.9799e+00,-1.3402e+02
-8.4925e+01,5.9832e+00,-1.3430e+02
-8.4925e+01,5.9866e+00,-1.3458e+02
-8.4925e+01,5.9899e+00,-1.3487e+02
-8.4925e+01,5.9933e+00,-1.3515e+02
-8.4925e+01,5.9966e+00,-1.3543e+02
-8.4925e+01,6.0000e+00,-1.3571e+02
-8.3920e+01,5.3333e+00,-7.8430e+01
-8.3920e+01,5.3367e+00,-7.8712e+01
-8.3920e+01,5.3400e+00,-7.8994e+01
-8.3920e+01,5.3434e+00,-7.9276e+01
-8.3920e+01,5.3467e+00,-7.9558e+01
-8.3920e+01,5.3501e+00,-7.9840e+01
-8.3920e+01,5.3534e+00,-8.0122e+01
-8.3920e+01,5.3568e+00,-8.0404e+01
-8.3920e+01,5.3601e+00,-8.0686e+01
-8.3920e+01,5.3635e+00,-8.0968e+01
-8.3920e+01,5.3668e+00,-8.1250e+01
-8.3920e+01,5.3702e+00,-8.1532e+01
-8.3920e+01,5.3735e+00,-8.1814e+01
-8.3920e+01,5.3769e+00,-8.2096e+01
-8.3920e+01,5.3802e+00,-8.2378e+01
-8.3920e+01,5.3836e+00,-8.2660e+01
-8.3920e+01,5.3869e+00,-8.2942e+01
-8.3920e+01,5.3903e+00,-8.3224e+01
-8.3920e+01,5.3936e+00,-8.3506e+01
-8.3920e+01,5.3970e+00,-8.3788e+01
-8.3920e+01,5.4003e+00,-8.4070e+01
-8.3920e+01,5.4037e+00,-8.4352e+01
-8.3920e+01,5.4070e+00,-8.4634e+01
-8.3920e+01,5.4104e+00,-8.4916e+01
-8.3920e+01,5.4137e+00,-8.5198e+01
-8.3920e+01,5.4171e+00,-8.5480e+01
-8.3920e+01,5.4204e+00,-8.5762e+01
-8.3920e+01,5.4238e+00,-8.6044e+01
-8.3920e+01,5.4271e+00,-8.6326e+01
-8.3920e+01,5.4305e+00,-8.6608e+01
-8.3920e+01,5.4338e+00,-8.6889e+01
-8.3920e+01,5.4372e+00,-8.7171e+01
-8.3920e+01,5.4405e+00,-8.7453e+01
-8.3920e+01,5.4439e+00,-8.7735e+01
-8.3920e+01,5.4472e+00,-8.8017e+01
-8.3920e+01,5.4506e+00,-8.8299e+01
-8.3920e+01,5.4539e+00,-8.8581e+01
-8.3920e+01,5.4573e+00,-8.8863e+01
-8.3920e+01,5.4606e+00,-8.9145e+01
-8.3920e+01,5.4640e+00,-8.9427e+01
-8.3920e+01,5.4673e+00,-8.9709e+01
-8.3920e+01,5.4707e+00,-8.9991e+01
-8.3920e+01,5.4740e+00,-9.0273e+01
-8.3920e+01,5.4774e+00,-9.0555e+01
-8.3920e+01,5.4807e+00,-9.0837e+01
-8.3920e+01,5.4841e+00,-9.1119e+01
-8.3920e+01,5.4874e+00,-9.1401e+01
-8.3920e+01,5.4908e+00,-9.1683e+01
-8.3920e+01,5.4941e+00,-9.1965e+01
-8.3920e+01,5.4975e+00,-9.2247e+01
-8.3920e+01,5.5008e+00,-9.2529e+01
-8.3920e+01,5.5042e+00,-9.2811e+01
-8.3920e+01,5.5075e+00,-9.3093e+01
-8.3920e+01,5.5109e+00,-9.3375e+01
-8.3920e+01,5.5142e+00,-9.3657e+01
-8.3920e+01,5.5176e+00,-9.3939e+01
-8.3920e+01,5.5209e+00,-9.4221e+01
-8.3920e+01,5.5243e+00,-9.4503e+01
-8.3920e+01,5.5276e+00,-9.4785e+01
-8.3920e+01,5.5310e+00,-9.5067e+01
-8.3920e+01,5.5343e+00,-9.5349e+01
-8.3920e+01,5.5377e+00,-9.5631e+01
-8.3920e+01,5.5410e+00,-9.5913e+01
-8.3920e+01,5.5444e+00,-9.6195e+01
-8.3920e+01,5.5477e+00,-9.6477e+01
-8.3920e+01,5.5511e+00,-9.6759e+01
-8.3920e+01,5.5544e+00,-9.7041e+01
-8.3920e+01,5.5578e+00,-9.7323e+01
-8.3920e+01,5.5611e+00,-9.7605e+01
-8.3920e+01,5.5645e+00,-9.7887e+01
-8.3920e+01,5.5678e+00,-9.8169e+01
-8.3920e+01,5.5712e+00,-9.8451e+01
-8.3920e+01,5.5745e+00,-9.8733e+01
-8.3920e+01,5.5779e+00,-9.9015e+01
-8.3920e+01,5.5812e+00,-9.9296e+01
-8.3920e+01,5.5846e+00,-9.9578e+01
-8.3920e+01,5.5879e+00,-9.9860e+01
-8.3920e+01,5.5913e+00,-1.0014e+02
-8.3920e+01,5.5946e+00,-1.0042e+02
-8.3920e+01,5.5980e+00,-1.0071e+02
-8.3920e+01,5.6013e+00,-1.0099e+02
-8.3920e+01,5.6047e+00,-1.0127e+02
-8.3920e+01,5.6080e+00,-1.0155e+02
-8.3920e+01,5.6114e+00,-1.0183e+02
-8.3920e+01,5.6147e+00,-1.0212e+02
-8.3920e+01,5.6181e+00,-1.0240e+02
-8.3920e+01,5.6214e+00,-1.0268e+02
-8.3920e+01,5.6248e+00,-1.0296e+02
-8.3920e+01,5.6281e+00,-1.0324e+02
-8.3920e+01,5.6315e+00,-1.0353e+02
-8.3920e+01,5.6348e+00,-1.0381e+02
-8.3920e+01,5.6382e+00,-1.0409e+02
-8.3920e+01,5.6415e+00,-1.0437e+02
-8.3920e+01,5.6449e+00,-1.0465e+02
-8.3920e+01,5.6482e+00,-1.0494e+02
-8.3920e+01,5.6516e+00,-1.0522e+02
-8.3920e+01,5.6549e+00,-1.0550e+02
-8.3920e+01,5.6583e+00,-1.0578e+02
-8.3920e+01,5.6616e+00,-1.0606e+02
-8.3920e+01,5.6650e+00,-1.0635e+02
-8.3920e+01,5.6683e+00,-1.0663e+02
-8.3920e+01,5.6717e+00,-1.0691e+02
-8.3920e+01,5.6750e+00,-1.0719e+02
-8.3920e+01,5.6784e+00,-1.0747e+02
-8.3920e+01,5.6817e+00,-1.0776e+02
-8.3920e+01,5.6851e+00,-1.0804e+02
-8.3920e+01,5.6884e+00,-1.0832e+02
-8.3920e+01,5.6918e+00,-1.0860e+02
-8.3920e+01,5.6951e+00,-1.0888e+02
-8.3920e+01,5.6985e+00,-1.0917e+02
-8.3920e+01,5.7018e+00,-1.0945e+02
-8.3920e+01,5.7052e+00,-1.0973e+02
-8.3920e+01,5.7085e+00,-1.1001e+02
-8.3920e+01,5.7119e+00,-1.1029e+02
-8.3920e+01,5.7152e+00,-1.1058e+02
-8.3920e+01,5.7186e+00,-1.1086e+02
-8.3920e+01,5.7219e+00,-1.1114e+02
-8.3920e+01,5.7253e+00,-1.1142e+02
-8.3920e+01,5.7286e+00,-1.1170e+02
-8.3920e+01,5.7320e+00,-1.1199e+02
-8.3920e+01,5.7353e+00,-1.1227e+02
-8.3920e+01,5.7387e+00,-1.1255e+02
-8.3920e+01,5.7420e+00,-1.1283e+02
-8.3920e+01,5.7454e+00,-1.1311e+02
-8.3920e+01,5.7487e+00,-1.1340e+02
-8.3920e+01,5.7521e+00,-1.1368e+02
-8.3920e+01,5.7554e+00,-1.1396e+02
-8.3920e+01,5.7588e+00,-1.1424e+02
-8.3920e+01,5.7621e+00,-1.1452e+02
-8.3920e+01,5.7655e+00,-1.1481e+02
-8.3920e+01,5.7688e+00,-1.1509e+02
-8.3920e+01,5.7722e+00,-1.1537e+02
-8.3920e+01,5.7755e+00,-1.1565e+02
-8.3920e+01,5.7789e+00,-1.1593e+02
-8.3920e+01,5.7822e+00,-1.1622e+02
-8.3920e+01,5.7856e+00,-1.1650e+02
-8.3920e+01,5.7889e+00,-1.1678e+02
-8.3920e+01,5.7923e+00,-1.1706e+02
-8.3920e+01,5.7956e+00,-1.1734e+02
-8.3920e+01,5.7990e+00,-1.1763e+02
-8.3920e+01,5.8023e+00,-1.1791e+02
-8.3920e+01,5.8057e+00,-1.1819e+02
-8.3920e+01,5.8090e+00,-1.1847e+02
-8.3920e+01,5.8124e+00,-1.1875e+02
-8.3920e+01,5.8157e+00,-1.1903e+02
-8.3920e+01,5.8191e+00,-1.1932e+02
-8.3920e+01,5.8224e+00,-1.1960e+02
-8.3920e+01,5.8258e+00,-1.1988e+02
-8.3920e+01,5.8291e+00,-1.2016e+02
-8.3920e+01,5.8325e+00,-1.2044e+02
-8.3920e+01,5.8358e+00,-1.2073e+02
-8.3920e+01,5.8392e+00,-1.2101e+02
-8.3920e+01,5.8425e+00,-1.2129e+02
-8.3920e+01,5.8459e+00,-1.2157e+02
-8.3920e+01,5.8492e+00,-1.2185e+02
-8.3920e+01,5.8526e+00,-1.2214e+02
-8.3920e+01,5.8559e+00,-1.2242e+02
-8.3920e+01,5.8593e+00,-1.2270e+02
-8.3920e+01,5.8626e+00,-1.2298e+02
-8.3920e+01,5.8660e+00,-1.2326e+02
-8.3920e+01,5.8693e+00,-1.2355e+02
-8.3920e+01,5.8727e+00,-1.2383e+02
-8.3920e+01,5.8760e+00,-1.2411e+02
-8.3920e+01,5.8794e+00,-1.2439e+02
-8.3920e+01,5.8827e+00,-1.2467e+02
-8.3920e+01,5.8861e+00,-1.2496e+02
-8.3920e+01,5.8894e+00,-1.2524e+02
-8.3920e+01,5.8928e+00,-1.2552e+02
-8.3920e+01,5.8961e+00,-1.2580e+02
-8.3920e+01,5.8995e+00,-1.2608e+02
-8.3920e+01,5.9028e+00,-1.2637e+02
-8.3920e+01,5.9062e+00,-1.2665e+02
-8.3920e+01,5.9095e+00,-1.2693e+02
-8.3920e+01,5.9129e+00,-1.2721e+02
-8.3920e+01,5.9162e+00,-1.2749e+02
-8.3920e+01,5.9196e+00,-1.2778e+02
-8.3920e+01,5.9229e+00,-1.2806e+02
-8.3920e+01,5.9263e+00,-1.2834e+02
-8.3920e+01,5.9296e+00,-1.2862e+02
-8.3920e+01,5.9330e+00,-1.2890e+02
-8.3920e+01,5.9363e+00,-1.2919e+02
-8.3920e+01,5.9397e+00,-1.2947e+02
-8.3920e+01,5.9430e+00,-1.2975e+02
-8.3920e+01,5.9464e+00,-1.3003e+02
-8.3920e+01,5.9497e+00,-1.3031e+02
-8.3920e+01,5.9531e+00,-1.3060e+02
-8.3920e+01,5.9564e+00,-1.3088e+02
-8.3920e+01,5.9598e+00,-1.3116e+02
-8.3920e+01,5.9631e+00,-1.3144e+02
-8.3920e+01,5.9665e+00,-1.3172e+02
-8.3920e+01,5.9698e+00,-1.3201e+02
-8.3920e+01,5.9732e+00,-1.3229e+02
-8.3920e+01,5.9765e+00,-1.3257e+02
-8.3920e+01,5.9799e+00,-1.3285e+02
-8.3920e+01,5.9832e+00,-1.3313e+02
-8.3920e+01,5.9866e+00,-1.3342e+02
-8.3920e+01,5.9899e+00,-1.3370e+02
-8.3920e+01,5.9933e+00,-1.3398e+02
-8.3920e+01,5.9966e+00,-1.3426e+02
-8.3920e+01,6.0000e+00,-1.3454e+02
-8.2915e+01,5.3333e+00,-7.7263e+01
-8.2915e+01,5.3367e+00,-7.7545e+01
-8.2915e+01,5.3400e+00,-7.7827e+01
-8.2915e+01,5.3434e+00,-7.8109e+01
-8.2915e+01,5.3467e+00,-7.8391e+01
-8.2915e+01,5.3501e+00,-7.8673e+01
-8.2915e+01,5.3534e+00,-7.8955e+01
-8.2915e+01,5.3568e+00,-7.9237e+01
-8.2915e+01,5.3601e+00,-7.9518e+01
-8.2915e+01,5.3635e+00,-7.9800e+01
-8.2915e+01,5.3668e+00,-8.0082e+01
-8.2915e+01,5.3702e+00,-8.0364e+01
-8.2915e+01,5.3735e+00,-8.0646e+01
-8.2915e+01,5.3769e+00,-8.0928e+01
-8.2915e+01,5.3802e+00,-8.1210e+01
-8.2915e+01,5.3836e+00,-8.1492e+01
-8.2915e+01,5.3869e+00,-8.1774e+01
-8.2915e+01,5.3903e+00,-8.2056e+01
-8.2915e+01,5.3936e+00,-8.2338e+01
-8.2915e+01,5.3970e+00,-8.2620e+01
-8.2915e+01,5.4003e+00,-8.2902e+01
-8.2915e+01,5.4037e+00,-8.3184e+01
-8.2915e+01,5.4070e+00,-8.3466e+01
-8.2915e+01,5.4104e+00,-8.3748e+01
-8.2915e+01,5.4137e+00,-8.4030e+01
-8.2915e+01,5.4171e+00,-8.4312e+01
-8.2915e+01,5.4204e+00,-8.4594e+01
-8.2915e+01,5.4238e+00,-8.4876e+01
-8.2915e+01,5.4271e+00,-8.5158e+01
-8.2915e+01,5.4305e+00,-8.5440e+01
-8.2915e+01,5.4338e+00,-8.5722e+01
-8.2915e+01,5.4372e+00,-8.6004e+01
-8.2915e+01,5.4405e+00,-8.6286e+01
-8.2915e+01,5.4439e+00,-8.6568e+01
-8.2915e+01,5.4472e+00,-8.6850e+01
-8.2915e+01,5.4506e+00,-8.7132e+01
-8.2915e+01,5.4539e+00,-8.7414e+01
-8.2915e+01,5.4573e+00,-8.7696e+01
-8.2915e+01,5.4606e+00,-8.7978e+01
-8.2915e+01,5.4640e+00,-8.8260e+01
-8.2915e+01,5.4673e+00,-8.8542e+01
-8.2915e+01,5.4707e+00,-8.8824e+01
-8.2915e+01,5.4740e+00,-8.9106e+01
-8.2915e+01,5.4774e+00,-8.9388e+01
-8.2915e+01,5.4807e+00,-8.9670e+01
-8.2915e+01,5.4841e+00,-8.9952e+01
-8.2915e+01,5.4874e+00,-9.0234e+01
-8.2915e+01,5.4908e+00,-9.0516e+01
-8.2915e+01,5.4941e+00,-9.0798e+01
-8.2915e+01,5.4975e+00,-9.1080e+01
-8.2915e+01,5.5008e+00,-9.1362e+01
-8.2915e+01,5.5042e+00,-9.1644e+01
-8.2915e+01,5.5075e+00,-9.1926e+01
-8.2915e+01,5.5109e+00,-9.2207e+01
-8.2915e+01,5.5142e+00,-9.2489e+01
-8.2915e+01,5.5176e+00,-9.2771e+01
-8.2915e+01,5.5209e+00,-9.3053e+01
-8.2915e+01,5.5243e+00,-9.3335e+01
-8.2915e+01,5.5276e+00,-9.3617e+01
-8.2915e+01,5.5310e+00,-9.3899e+01
-8.2915e+01,5.5343e+00,-9.4181e+01
-8.2915e+01,5.5377e+00,-9.4463e+01
-8.2915e+01,5.5410e+00,-9.4745e+01
-8.2915e+01,5.5444e+00,-9.5027e+01
-8.2915e+01,5.5477e+00,-9.5309e+01
-8.2915e+01,5.5511e+00,-9.5591e+01
-8.2915e+01,5.5544e+00,-9.5873e+01
-8.2915e+01,5.5578e+00,-9.6155e+01
-8.2915e+01,5.5611e+00,-9.6437e+01
-8.2915e+01,5.5645e+00,-9.6719e+01
-8.2915e+01,5.5678e+00,-9.7001e+01
-8.2915e+01,5.5712e+00,-9.7283e+01
-8.2915e+01,5.5745e+00,-9.7565e+01
-8.2915e+01,5.5779e+00,-9.7847e+01
-8.2915e+01,5.5812e+00,-9.8129e+01
-8.2915e+01,5.5846e+00,-9.8411e+01
-8.2915e+01,5.5879e+00,-9.8693e+01
-8.2915e+01,5.5913e+00,-9.8975e+01
-8.2915e+01,5.5946e+00,-9.9257e+01
-8.2915e+01,5.5980e+00,-9.9539e+01
-8.2915e+01,5.6013e+00,-9.9821e+01
-8.2915e+01,5.6047e+00,-1.0010e+02
-8.2915e+01,5.6080e+00,-1.0038e+02
-8.2915e+01,5.6114e+00,-1.0067e+02
-8.2915e+01,5.6147e+00,-1.0095e+02
-8.2915e+01,5.6181e+00,-1.0123e+02
-8.2915e+01,5.6214e+00,-1.0151e+02
-8.2915e+01,5.6248e+00,-1.0179e+02
-8.2915e+01,5.6281e+00,-1.0208e+02
-8.2915e+01,5.6315e+00,-1.0236e+02
-8.2915e+01,5.6348e+00,-1.0264e+02
-8.2915e+01,5.6382e+00,-1.0292e+02
-8.2915e+01,5.6415e+00,-1.0320e+02
-8.2915e+01,5.6449e+00,-1.0349e+02
-8.2915e+01,5.6482e+00,-1.0377e+02
-8.2915e+01,5.6516e+00,-1.0405e+02
-8.2915e+01,5.6549e+00,-1.0433e+02
-8.2915e+01,5.6583e+00,-1.0461e+02
-8.2915e+01,5.6616e+00,-1.0490e+02
-8.2915e+01,5.6650e+00,-1.0518e+02
-8.2915e+01,5.6683e+00,-1.0546e+02
-8.2915e+01,5.6717e+00,-1.0574e+02
-8.2915e+01,5.6750e+00,-1.0602e+02
-8.2915e+01,5.6784e+00,-1.0631e+02
-8.2915e+01,5.6817e+00,-1.0659e+02
-8.2915e+01,5.6851e+00,-1.0687e+02
-8.2915e+01,5.6884e+00,-1.0715e+02
-8.2915e+01,5.6918e+00,-1.0743e+02
-8.2915e+01,5.6951e+00,-1.0772e+02
-8.2915e+01,5.6985e+00,-1.0800e+02
-8.2915e+01,5.7018e+00,-1.0828e+02
-8.2915e+01,5.7052e+00,-1.0856e+02
-8.2915e+01,5.7085e+00,-1.0884e+02
-8.2915e+01,5.7119e+00,-1.0913e+02
-8.2915e+01,5.7152e+00,-1.0941e+02
-8.2915e+01,5.7186e+00,-1.0969e+02
-8.2915e+01,5.7219e+00,-1.0997e+02
-8.2915e+01,5.7253e+00,-1.1025e+02
-8.2915e+01,5.7286e+00,-1.1054e+02
-8.2915e+01,5.7320e+00,-1.1082e+02
-8.2915e+01,5.7353e+00,-1.1110e+02
-8.2915e+01,5.7387e+00,-1.1138e+02
-8.2915e+01,5.7420e+00,-1.1166e+02
-8.2915e+01,5.7454e+00,-1.1195e+02
-8.2915e+01,5.7487e+00,-1.1223e+02
-8.2915e+01,5.7521e+00,-1.1251e+02
-8.2915e+01,5.7554e+00,-1.1279e+02
-8.2915e+01,5.7588e+00,-1.1307e+02
-8.2915e+01,5.7621e+00,-1.1336e+02
-8.2915e+01,5.7655e+00,-1.1364e+02
-8.2915e+01,5.7688e+00,-1.1392e+02
-8.2915e+01,5.7722e+00,-1.1420e+02
-8.2915e+01,5.7755e+00,-1.1448e+02
-8.2915e+01,5.7789e+00,-1.1477e+02
